company_name,owner_name,trade_type,location,website_url,overall_rating,quality_rating,reliability_rating,communication_rating,review_count,years_on_checkatrade,vat_number,is_ltd,free_estimates,emergency_callout,profile_url,handle
"Jonty Turnbull Ltd","Mr. Jonathan Turnbull","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.81,9.71,9.86,9.86,30,2,"",Yes,No,Yes,"https://www.checkatrade.com/trades/jontyturnbull866425",jontyturnbull866425
"Wyevale Property Care","John Wayne","Roofer","Shropshire","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.86,9.86,9.86,9.86,94,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/wyevalepropertycare",wyevalepropertycare
"Greendays Home Improvements","Mr Hamilton","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,19,1,"",No,Yes,Yes,"https://www.checkatrade.com/trades/greendayshomeimprovements",greendayshomeimprovements
"M&R Roofing and son","Mr Nicholas","Roofer","our community","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,3,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/mrroofingandson",mrroofingandson
"A Plus Roofing Solutions","Mr Paddy","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.87,9.92,9.85,9.85,33,2,"",No,Yes,Yes,"https://www.checkatrade.com/trades/aplusroofingsolutions",aplusroofingsolutions
"Topline roofing Shrewsbury","Mr Tyler","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.67,9.54,9.69,9.77,13,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/toplineroofingshrewsbury",toplineroofingshrewsbury
"MansfieldRoofing Limited","Mr Martin","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,7,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/mansfieldroofinglimited",mansfieldroofinglimited
"Falcon Property Maintenance Ltd","Mr Plummer","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.69,9.69,9.69,9.69,668,11,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/falconpropertymaintenance",falconpropertymaintenance
"MRB Master Roofing & Building","Ltd Company","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,3,,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/mrbmasterroofingbuilding",mrbmasterroofingbuilding
"smart fix roofing and gutters","Mr Rueben","Roofer","for my","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.94,9.83,10,10,6,,"",No,No,Yes,"https://www.checkatrade.com/trades/smartfixroofingandgutters",smartfixroofingandgutters
"Ridgeline Roofing","Mr Arley","Roofer","Cannock","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.56,9.67,9.67,9.33,3,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/ridgelineroofing1141367",ridgelineroofing1141367
"Smart Choice Roofing","Mr. Wesley Fellows","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",8.96,8.75,9.13,9,52,5,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/smartchoiceroofing985701",smartchoiceroofing985701
"BJ Roofing Services","Mrs Jolene","Roofer","everything from","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",8.8,8.8,8.9,8.7,68,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/bjroofingservices",bjroofingservices
"J Price Roofing Contractors Ltd","Mrs. Isobel Price","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.8,9.6,9.9,9.9,172,14,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jpriceroofingcontractorsltd",jpriceroofingcontractorsltd
"NJ Roofing Limited","Mr Nathan","Roofer","Ceredigion","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.85,10,10,9.5,20,3,"",Yes,No,Yes,"https://www.checkatrade.com/trades/njroofinglimited",njroofinglimited
"NL Roofing&Guttering","Mr Nathan","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.83,9.5,10,10,14,1,"",No,No,Yes,"https://www.checkatrade.com/trades/nlroofingandguttering",nlroofingandguttering
"R JAMES ROOFING & BUILDING LTD","Mr Richard","Roofer","Llanymynech and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,3,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/rjamesroofingandbuildingltd",rjamesroofingandbuildingltd
"Ark Roofing Specialists","Mr Edward","Roofer","deeside North","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.76,9.67,9.75,9.83,49,1,"",No,Yes,Yes,"https://www.checkatrade.com/trades/arkroofingspecialists",arkroofingspecialists
"Storm King Roofing","Mr Stuart","Roofer","Chester and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.94,9.94,9.94,9.94,17,1,"",No,Yes,Yes,"https://www.checkatrade.com/trades/stormkingroofing",stormkingroofing
"Dryfix Installations Ltd","Mr Anthony","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.92,10,9.88,9.88,477,13,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/dryfixinstallationsltd",dryfixinstallationsltd
"Oswestry and Wrexham Roofing Specialists","Mr Mark","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.83,10,9.75,9.75,54,7,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/oswestryandwrexhamroofingspecialists",oswestryandwrexhamroofingspecialists
"Signature Home Development","Mr John","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,31,4,"",Yes,No,Yes,"https://www.checkatrade.com/trades/signaturehomedevelopment",signaturehomedevelopment
"Unique Roofing Property Services","Mr William","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.92,9.88,9.88,10,51,2,"",Yes,No,Yes,"https://www.checkatrade.com/trades/uniqueroofingpropertyservices",uniqueroofingpropertyservices
"J Smith Property Maintenance","Mr Joseph","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.77,9.77,9.73,9.82,160,7,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jsmithpropertymaintenance",jsmithpropertymaintenance
"D Lee & Sons Property Maintenance","Mr. Joseph Lee","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.81,9.89,9.78,9.78,48,5,"",No,Yes,Yes,"https://www.checkatrade.com/trades/dleeandsonspropertymaintenance",dleeandsonspropertymaintenance
"Skyline Roofing Services Ltd","Mr Richard","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,29,2,"446686550",Yes,Yes,Yes,"https://www.checkatrade.com/trades/skylineroofingservicesltd",skylineroofingservicesltd
"FINNEY’S PROPERTY CONTRACTORS LIMITED","Mr Shaun","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.76,10,9.57,9.71,118,6,"397874027",Yes,Yes,Yes,"https://www.checkatrade.com/trades/finneyspropertycontractors",finneyspropertycontractors
"Marvel Roofing and Building Services Ltd","","Roofer","","",,,,,,,"",No,No,No,"https://www.checkatrade.com/trades/marvelroofingandbuildingservices",marvelroofingandbuildingservices
"Hodders Roofing","","Roofer","","",,,,,,,"",No,No,No,"https://www.checkatrade.com/trades/hoddersroofing",hoddersroofing
"JB Roofing","Mr Jake","Roofer","all aspects","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,27,3,"",No,Yes,Yes,"https://www.checkatrade.com/trades/jbroofing1093776",jbroofing1093776
"Premier Roofing and Maintenance LTD","Mr Noah","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.9,9.92,9.92,9.85,132,6,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/premierroofingandmaintenanceltd",premierroofingandmaintenanceltd
"J Cooper Roof Care","Mr Jimmy","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,132,9,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jcooperroofcare",jcooperroofcare
"JVJ Roofing and Building LTD","Mr Jeremiah","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,27,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jvjroofingandbuildingltd",jvjroofingandbuildingltd
"Roofcare South West Ltd","Mr Shires","Roofer","it all","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.9,9.89,9.89,9.89,311,11,"287286846",Yes,Yes,Yes,"https://www.checkatrade.com/trades/roofcaresouthwestltd",roofcaresouthwestltd
"Skyline Roofing","Mr David","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.67,9.64,9.82,9.55,31,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/skylineroofing",skylineroofing
"R and R Roofing Groundworks","Mr Shaun","Roofer","Cardiff and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.78,9.72,9.72,9.89,32,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/randrroofinggroundworks",randrroofinggroundworks
"GHBJ Home Improvements","Mr Gino","Roofer","our clients","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.85,9.81,9.94,9.78,193,9,"",No,Yes,Yes,"https://www.checkatrade.com/trades/ghbjhomeimprovements",ghbjhomeimprovements
"DWJ DRIVEWAYS & ROOFING LTD","Mr. Daniel Arrowsmith","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.84,9.71,9.86,9.93,67,5,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/dwjdrivewayslimited",dwjdrivewayslimited
"HARDING & CO. ROOFING SPECIALISTS LIMITED","Mr Mark","Roofer","the character","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.73,9.71,9.71,9.71,52,3,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/hardingcoroofingspecialistslimited",hardingcoroofingspecialistslimited
"Rope Access Roofing Ltd","Ms Katarzyna","Roofer","Tonbridge","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.93,9.89,9.89,10,9,1,"496470449",Yes,No,Yes,"https://www.checkatrade.com/trades/ropeaccessroofingltd",ropeaccessroofingltd
"EJ Roofing & Property Maintenance","Mr Eddie","Roofer","the east","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,5,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/ejroofingpropertymaintenance",ejroofingpropertymaintenance
"J J Brophy Roofing & Building Contractors","Mr Justin","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.89,9.89,9.89,9.89,72,8,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jjbrophyroofingandbuilding",jjbrophyroofingandbuilding
"CJL Roofing Maintenance Ltd","Mr Charlie","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",6.33,6.33,6.33,6.33,27,3,"471812491",Yes,Yes,Yes,"https://www.checkatrade.com/trades/cjlroofingmaintenanceltd",cjlroofingmaintenanceltd
"Bay Roofing SW Limited","Mr Simon","Roofer","South Devon","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.95,,,,13,,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/bayroofingswlimited5937234",bayroofingswlimited5937234
"First Choice","Mr Steven","Roofer","St Columb","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",8.63,9,8.4,8.6,6,1,"",Yes,No,Yes,"https://www.checkatrade.com/trades/firstchoice5905028",firstchoice5905028
"C W G Roofing Services","Mr Peter","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.92,9.92,9.92,9.92,156,19,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/cwgroofingservices",cwgroofingservices
"Quercus Building Solutions Limited","Mr. Dominic Francis","Roofer","all aspects","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,24,4,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/quercusbuildingsolutionslimited",quercusbuildingsolutionslimited
"Imperial Roofing Contractors","Mr James","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.91,,,,80,1,"",Yes,No,Yes,"https://www.checkatrade.com/trades/imperialroofingcontractors",imperialroofingcontractors
"PDM Roofing Ltd","Mr Patrick","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.92,9.9,9.9,9.95,405,9,"378351175",Yes,Yes,Yes,"https://www.checkatrade.com/trades/pdmroofing",pdmroofing
"J.J Roofing Contractor","Mr. Andrew Oxley","Roofer","all aspects","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.97,9.96,10,9.96,141,5,"",No,Yes,Yes,"https://www.checkatrade.com/trades/jjroofingcontractor1022782",jjroofingcontractor1022782
"DAT Roofing","Mr David","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.99,10,10,10,485,18,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/datroofing",datroofing
"GC Roofing Contractors 1 Ltd","Mr George","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.97,9.92,10,10,122,4,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/gcroofingcontractors1ltd",gcroofingcontractors1ltd
"Jones Property Maintenance","Mr Lazarus","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,243,9,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jonespropertymaintenance",jonespropertymaintenance
"J C L Roofing","Mr John","Roofer","with","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,248,9,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/jclroofing430412",jclroofing430412
"RB ROOFLINE","Mr Richard","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.96,10,9.94,9.94,70,2,"",No,Yes,Yes,"https://www.checkatrade.com/trades/rbroofline",rbroofline
"Kennedy Roofing & Co Ltd","Mr Alexander","Roofer","all aspects","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.83,9.81,9.81,9.88,68,8,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/kennedyroofingandcoltd",kennedyroofingandcoltd
"County Roofing & Home Improvements","Mr John","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",10,10,10,10,163,10,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/countyroofingandhomeimprovements",countyroofingandhomeimprovements
"A & A Roofing","Mr. Andrew Evans","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.99,9.96,10,10,187,6,"453218995",Yes,No,Yes,"https://www.checkatrade.com/trades/aandaroofingmalton",aandaroofingmalton
"Moores Property Maintenance","Mr James","Roofer","most areas","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.83,9.88,9.94,9.69,215,7,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/moorespropertymaintenance",moorespropertymaintenance
"S Thompson Ltd","Mr Steve","Roofer","Haxby we","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.83,10,10,9.5,140,14,"944418512",Yes,Yes,Yes,"https://www.checkatrade.com/trades/sthompson",sthompson
"Eminence Developments Scarborough Limited","Mr. Lucas Hardisty","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.94,10,9.91,9.91,44,4,"",Yes,No,Yes,"https://www.checkatrade.com/trades/eminencedevelopmentsscarboroughlimited",eminencedevelopmentsscarboroughlimited
"Tip Top Roofing","Mr Peter","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.43,9.5,9.6,9.2,27,2,"",No,Yes,Yes,"https://www.checkatrade.com/trades/tiptoproofing1121056",tiptoproofing1121056
"Procraft Roofing","Mr Stephen","Roofer","Beachwood Park","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",,,,,,,"",No,Yes,Yes,"https://www.checkatrade.com/trades/procraftroofing",procraftroofing
"Thistle Roofing Aberdeen Ltd","Mr Alexandra","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.85,10,9.71,9.81,52,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/thistleroofingaberdeen",thistleroofingaberdeen
"North East Roofing & Render ltd","Mr William","Roofer","Buckie and","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.07,,,,14,,"",No,Yes,Yes,"https://www.checkatrade.com/trades/northeastroofingrenderltd",northeastroofingrenderltd
"A. Lee Roofing and Cladding","Mr Adam","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.96,9.89,10,10,15,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/aleeroofingandcladding1126786",aleeroofingandcladding1126786
"Summit Roof Care","Mr Anthony","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.07,8.86,9,9.36,14,1,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/summitroofcare",summitroofcare
"Prestige Roofing Ltd","Mr Keifner","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.77,9.76,9.76,9.79,97,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/prestigeroofingltd",prestigeroofingltd
"SPARTAN ROOFING & BUILDING LTD.","Mr Nathan","Roofer","","https://9tuma.app.link/kLTh3RAdIQb?cat_web_device_id=8bf5cfc9-5956-49fe-b2be-b90cfe44ba76&cat_web_session_id=3859de8d-e5fa-4e0e-b804-42680812fa0c&banner_location=header",9.97,9.95,9.95,10,33,2,"",Yes,Yes,Yes,"https://www.checkatrade.com/trades/spartanroofingbuildingltd",spartanroofingbuildingltd
